name,day,hour,bike_stands_mean,available_bikes_mean,available_bike_stands_mean
GRAND CANAL DOCK,Monday,1,40.0,18.08,21.92
GRAND CANAL DOCK,Monday,2,40.0,17.91304347826087,22.08695652173913
GRAND CANAL DOCK,Monday,3,40.0,18.0,22.0
GRAND CANAL DOCK,Monday,4,40.0,18.958333333333332,21.041666666666668
GRAND CANAL DOCK,Monday,5,40.0,14.92,25.08
GRAND CANAL DOCK,Monday,6,40.0,26.304347826086957,13.695652173913043
GRAND CANAL DOCK,Monday,7,40.0,28.75,11.25
GRAND CANAL DOCK,Monday,8,40.0,32.72,7.28
GRAND CANAL DOCK,Monday,9,40.0,29.84,10.16
GRAND CANAL DOCK,Monday,10,40.0,34.78260869565217,4.869565217391305
GRAND CANAL DOCK,Monday,11,40.0,33.5,6.0
GRAND CANAL DOCK,Monday,12,40.0,32.91304347826087,6.608695652173913
GRAND CANAL DOCK,Monday,13,40.0,30.44,9.04
GRAND CANAL DOCK,Monday,14,40.0,27.958333333333332,11.875
GRAND CANAL DOCK,Monday,15,40.0,25.782608695652176,14.217391304347826
GRAND CANAL DOCK,Monday,16,40.0,15.708333333333334,24.291666666666668
GRAND CANAL DOCK,Monday,17,40.0,17.166666666666668,22.833333333333332
GRAND CANAL DOCK,Monday,18,40.0,16.5,23.5
GRAND CANAL DOCK,Monday,19,40.0,16.48,23.52
GRAND CANAL DOCK,Monday,20,40.0,16.91304347826087,23.08695652173913
GRAND CANAL DOCK,Monday,21,40.0,19.2,20.8
GRAND CANAL DOCK,Monday,22,40.0,17.041666666666668,22.958333333333332
GRAND CANAL DOCK,Monday,23,40.0,16.608695652173914,23.391304347826086
GRAND CANAL DOCK,Saturday,0,40.0,3.0,37.0
GRAND CANAL DOCK,Saturday,1,40.0,3.0,37.0
GRAND CANAL DOCK,Saturday,2,40.0,3.0,37.0
GRAND CANAL DOCK,Saturday,3,40.0,3.0,37.0
GRAND CANAL DOCK,Saturday,4,40.0,3.1666666666666665,36.833333333333336
GRAND CANAL DOCK,Saturday,5,40.0,3.88,36.12
GRAND CANAL DOCK,Saturday,6,40.0,7.5,32.5
GRAND CANAL DOCK,Saturday,7,40.0,8.833333333333334,31.166666666666668
GRAND CANAL DOCK,Saturday,8,40.0,8.521739130434783,31.47826086956522
GRAND CANAL DOCK,Saturday,9,40.0,6.583333333333333,33.416666666666664
GRAND CANAL DOCK,Saturday,10,40.0,4.48,35.52
GRAND CANAL DOCK,Saturday,11,40.0,4.478260869565218,35.47826086956522
GRAND CANAL DOCK,Saturday,12,40.0,4.92,34.96
GRAND CANAL DOCK,Saturday,13,40.0,5.217391304347826,34.78260869565217
GRAND CANAL DOCK,Saturday,14,40.0,5.083333333333333,34.916666666666664
GRAND CANAL DOCK,Saturday,15,40.0,5.083333333333333,34.916666666666664
GRAND CANAL DOCK,Saturday,16,40.0,8.875,31.125
GRAND CANAL DOCK,Saturday,17,40.0,8.48,31.52
GRAND CANAL DOCK,Saturday,18,40.0,12.043478260869565,27.956521739130434
GRAND CANAL DOCK,Saturday,19,40.0,11.076923076923077,28.923076923076923
GRAND CANAL DOCK,Saturday,20,40.0,11.73913043478261,28.26086956521739
GRAND CANAL DOCK,Saturday,21,40.0,11.041666666666666,28.958333333333332
GRAND CANAL DOCK,Saturday,22,40.0,11.416666666666666,28.583333333333332
GRAND CANAL DOCK,Saturday,23,40.0,13.91304347826087,26.08695652173913
GRAND CANAL DOCK,Sunday,0,40.0,14.0,26.0
GRAND CANAL DOCK,Sunday,1,40.0,13.84,26.16
GRAND CANAL DOCK,Sunday,2,40.0,14.173913043478262,25.82608695652174
GRAND CANAL DOCK,Sunday,3,40.0,14.0,26.0
GRAND CANAL DOCK,Sunday,4,40.0,14.375,25.625
GRAND CANAL DOCK,Sunday,5,40.0,14.75,25.25
GRAND CANAL DOCK,Sunday,6,40.0,15.458333333333334,24.541666666666668
GRAND CANAL DOCK,Sunday,7,40.0,16.04,23.96
GRAND CANAL DOCK,Sunday,8,40.0,15.92,24.08
GRAND CANAL DOCK,Sunday,9,40.0,18.434782608695652,21.565217391304348
GRAND CANAL DOCK,Sunday,10,40.0,17.2,22.8
GRAND CANAL DOCK,Sunday,11,40.0,16.08695652173913,23.91304347826087
GRAND CANAL DOCK,Sunday,12,40.0,18.08695652173913,21.91304347826087
GRAND CANAL DOCK,Sunday,13,40.0,17.541666666666668,22.458333333333332
GRAND CANAL DOCK,Sunday,14,40.0,21.0,19.0
GRAND CANAL DOCK,Sunday,15,40.0,20.08,19.92
GRAND CANAL DOCK,Sunday,16,40.0,21.227272727272727,18.772727272727273
GRAND CANAL DOCK,Sunday,17,40.0,21.56,18.44
GRAND CANAL DOCK,Sunday,18,40.0,19.52,20.48
GRAND CANAL DOCK,Sunday,19,40.0,18.08695652173913,21.91304347826087
GRAND CANAL DOCK,Sunday,20,40.0,15.608695652173912,24.391304347826086
GRAND CANAL DOCK,Sunday,21,40.0,17.03846153846154,22.96153846153846
GRAND CANAL DOCK,Sunday,22,40.0,17.391304347826086,22.608695652173914
GRAND CANAL DOCK,Sunday,23,40.0,17.82608695652174,22.17391304347826
GRAND CANAL DOCK,Thursday,0,40.0,3.5,36.5
GRAND CANAL DOCK,Thursday,1,40.0,3.5,36.5
GRAND CANAL DOCK,Thursday,2,40.0,3.391304347826087,36.608695652173914
GRAND CANAL DOCK,Thursday,3,40.0,3.608695652173913,36.391304347826086
GRAND CANAL DOCK,Thursday,4,40.0,5.708333333333333,34.291666666666664
GRAND CANAL DOCK,Thursday,5,40.0,9.791666666666666,30.208333333333332
GRAND CANAL DOCK,Thursday,6,40.0,20.25,19.75
GRAND CANAL DOCK,Thursday,7,40.0,35.458333333333336,4.541666666666667
GRAND CANAL DOCK,Thursday,8,40.0,39.68,0.32
GRAND CANAL DOCK,Thursday,9,40.0,39.541666666666664,0.4583333333333333
GRAND CANAL DOCK,Thursday,10,40.0,39.5,0.5
GRAND CANAL DOCK,Thursday,11,40.0,38.285714285714285,1.7142857142857142
GRAND CANAL DOCK,Thursday,12,40.0,33.97222222222222,6.027777777777778
GRAND CANAL DOCK,Thursday,13,40.0,36.05555555555556,3.9444444444444446
GRAND CANAL DOCK,Thursday,14,40.0,37.27777777777778,2.7222222222222223
GRAND CANAL DOCK,Thursday,15,40.0,33.34615384615385,6.653846153846154
GRAND CANAL DOCK,Thursday,16,40.0,15.166666666666666,24.833333333333332
GRAND CANAL DOCK,Thursday,17,40.0,2.2916666666666665,37.708333333333336
GRAND CANAL DOCK,Thursday,18,40.0,1.16,38.84
GRAND CANAL DOCK,Thursday,19,40.0,1.0416666666666667,38.958333333333336
GRAND CANAL DOCK,Thursday,20,40.0,2.652173913043478,37.34782608695652
GRAND CANAL DOCK,Thursday,21,40.0,3.3333333333333335,36.666666666666664
GRAND CANAL DOCK,Thursday,22,40.0,4.0,36.0
GRAND CANAL DOCK,Thursday,23,40.0,4.913043478260869,35.08695652173913
GRAND CANAL DOCK,Tuesday,0,40.0,17.5,22.5
GRAND CANAL DOCK,Tuesday,1,40.0,18.2,21.8
GRAND CANAL DOCK,Tuesday,2,40.0,16.73913043478261,23.26086956521739
GRAND CANAL DOCK,Tuesday,3,40.0,17.5,22.5
GRAND CANAL DOCK,Tuesday,4,40.0,19.884615384615383,20.115384615384617
GRAND CANAL DOCK,Tuesday,5,40.0,18.727272727272727,21.272727272727273
GRAND CANAL DOCK,Tuesday,6,40.0,20.375,19.625
GRAND CANAL DOCK,Tuesday,7,40.0,27.791666666666668,11.708333333333334
GRAND CANAL DOCK,Tuesday,8,40.0,29.75,9.0
GRAND CANAL DOCK,Tuesday,9,40.0,30.48,8.72
GRAND CANAL DOCK,Tuesday,10,40.0,30.416666666666668,9.083333333333334
GRAND CANAL DOCK,Tuesday,11,40.0,29.73913043478261,9.826086956521738
GRAND CANAL DOCK,Tuesday,12,40.0,30.75,9.25
GRAND CANAL DOCK,Tuesday,13,40.0,29.6,10.4
GRAND CANAL DOCK,Tuesday,14,40.0,27.565217391304348,12.434782608695652
GRAND CANAL DOCK,Tuesday,15,40.0,26.916666666666668,13.083333333333334
GRAND CANAL DOCK,Tuesday,16,40.0,8.875,31.125
GRAND CANAL DOCK,Tuesday,17,40.0,0.44,39.52
GRAND CANAL DOCK,Tuesday,18,40.0,1.875,38.125
GRAND CANAL DOCK,Tuesday,19,40.0,0.4583333333333333,39.541666666666664
GRAND CANAL DOCK,Tuesday,20,40.0,2.869565217391304,37.130434782608695
GRAND CANAL DOCK,Tuesday,21,40.0,2.0,38.0
GRAND CANAL DOCK,Tuesday,22,40.0,0.9583333333333334,39.041666666666664
GRAND CANAL DOCK,Tuesday,23,40.0,0.9090909090909091,39.09090909090909
GRAND CANAL DOCK,Wednesday,0,40.0,1.0,39.0
GRAND CANAL DOCK,Wednesday,1,40.0,1.0,39.0
GRAND CANAL DOCK,Wednesday,2,40.0,1.0,39.0
GRAND CANAL DOCK,Wednesday,3,40.0,1.0,39.0
GRAND CANAL DOCK,Wednesday,4,40.0,3.28,36.72
GRAND CANAL DOCK,Wednesday,5,40.0,7.375,32.625
GRAND CANAL DOCK,Wednesday,6,40.0,18.47826086956522,21.52173913043478
GRAND CANAL DOCK,Wednesday,7,40.0,30.083333333333332,9.916666666666666
GRAND CANAL DOCK,Wednesday,8,40.0,33.8,6.2
GRAND CANAL DOCK,Wednesday,9,40.0,35.47826086956522,4.521739130434782
GRAND CANAL DOCK,Wednesday,10,40.0,35.375,4.625
GRAND CANAL DOCK,Wednesday,11,40.0,36.08,3.92
GRAND CANAL DOCK,Wednesday,12,40.0,33.47826086956522,6.521739130434782
GRAND CANAL DOCK,Wednesday,13,40.0,38.0,2.0
GRAND CANAL DOCK,Wednesday,14,40.0,35.458333333333336,4.541666666666667
GRAND CANAL DOCK,Wednesday,15,40.0,31.958333333333332,8.041666666666666
GRAND CANAL DOCK,Wednesday,16,40.0,12.625,27.375
GRAND CANAL DOCK,Wednesday,17,40.0,1.0833333333333333,38.916666666666664
GRAND CANAL DOCK,Wednesday,18,40.0,1.5833333333333333,38.416666666666664
GRAND CANAL DOCK,Wednesday,19,40.0,1.5,38.5
GRAND CANAL DOCK,Wednesday,20,40.0,0.45454545454545453,39.54545454545455
GRAND CANAL DOCK,Wednesday,21,40.0,2.2,37.8
GRAND CANAL DOCK,Wednesday,22,40.0,3.6956521739130435,36.30434782608695
GRAND CANAL DOCK,Wednesday,23,40.0,3.2916666666666665,36.708333333333336
GRANGEGORMAN LOWER (CENTRAL),Friday,0,40.0,2.0,38.0
GRANGEGORMAN LOWER (CENTRAL),Friday,1,40.0,2.08,37.92
GRANGEGORMAN LOWER (CENTRAL),Friday,2,40.0,1.92,38.08
GRANGEGORMAN LOWER (CENTRAL),Friday,3,40.0,2.0,38.0
GRANGEGORMAN LOWER (CENTRAL),Friday,4,40.0,2.0,38.0
GRANGEGORMAN LOWER (CENTRAL),Friday,5,40.0,2.0,38.0
GRANGEGORMAN LOWER (CENTRAL),Friday,6,40.0,2.1538461538461537,37.84615384615385
GRANGEGORMAN LOWER (CENTRAL),Friday,7,40.0,2.227272727272727,37.77272727272727
GRANGEGORMAN LOWER (CENTRAL),Friday,8,40.0,1.3846153846153846,38.61538461538461
GRANGEGORMAN LOWER (CENTRAL),Friday,9,40.0,0.5,39.5
GRANGEGORMAN LOWER (CENTRAL),Friday,10,40.0,0.5,39.5
GRANGEGORMAN LOWER (CENTRAL),Friday,11,40.0,0.043478260869565216,39.95652173913044
GRANGEGORMAN LOWER (CENTRAL),Friday,12,40.0,0.16666666666666666,39.833333333333336
GRANGEGORMAN LOWER (CENTRAL),Friday,13,40.0,1.96,38.04
GRANGEGORMAN LOWER (CENTRAL),Friday,14,40.0,4.434782608695652,35.56521739130435
GRANGEGORMAN LOWER (CENTRAL),Friday,15,40.0,4.36,35.64
GRANGEGORMAN LOWER (CENTRAL),Friday,16,40.0,4.916666666666667,35.083333333333336
GRANGEGORMAN LOWER (CENTRAL),Friday,17,40.0,3.727272727272727,36.27272727272727
GRANGEGORMAN LOWER (CENTRAL),Friday,18,40.0,4.0,36.0
GRANGEGORMAN LOWER (CENTRAL),Friday,19,40.0,4.0,36.0
GRANGEGORMAN LOWER (CENTRAL),Friday,20,40.0,4.16,35.84
GRANGEGORMAN LOWER (CENTRAL),Friday,21,40.0,3.84,36.16
GRANGEGORMAN LOWER (CENTRAL),Friday,22,40.0,4.0,36.0
GRANGEGORMAN LOWER (CENTRAL),Friday,23,40.0,4.0,36.0
GRANGEGORMAN LOWER (CENTRAL),Monday,0,40.0,0.0,40.0
GRANGEGORMAN LOWER (CENTRAL),Monday,1,40.0,0.0,40.0
GRANGEGORMAN LOWER (CENTRAL),Monday,2,40.0,0.0,40.0
GRANGEGORMAN LOWER (CENTRAL),Monday,3,40.0,0.0,40.0
GRANGEGORMAN LOWER (CENTRAL),Monday,4,40.0,0.0,40.0
GRANGEGORMAN LOWER (CENTRAL),Monday,5,40.0,0.0,40.0
GRANGEGORMAN LOWER (CENTRAL),Monday,6,40.0,0.0,40.0
GRANGEGORMAN LOWER (CENTRAL),Monday,7,40.0,0.0,40.0
GRANGEGORMAN LOWER (CENTRAL),Monday,8,40.0,0.0,40.0
GRANGEGORMAN LOWER (CENTRAL),Monday,9,40.0,0.0,40.0
GRANGEGORMAN LOWER (CENTRAL),Monday,10,40.0,1.0434782608695652,38.95652173913044
GRANGEGORMAN LOWER (CENTRAL),Monday,11,40.0,3.0,37.0
GRANGEGORMAN LOWER (CENTRAL),Monday,12,40.0,3.2,36.8
GRANGEGORMAN LOWER (CENTRAL),Monday,13,40.0,3.0833333333333335,36.916666666666664
GRANGEGORMAN LOWER (CENTRAL),Monday,14,40.0,2.88,37.12
GRANGEGORMAN LOWER (CENTRAL),Monday,15,40.0,3.272727272727273,36.72727272727273
GRANGEGORMAN LOWER (CENTRAL),Monday,16,40.0,3.0833333333333335,36.916666666666664
GRANGEGORMAN LOWER (CENTRAL),Monday,17,40.0,3.0384615384615383,36.96153846153846
GRANGEGORMAN LOWER (CENTRAL),Monday,18,40.0,2.727272727272727,37.27272727272727
GRANGEGORMAN LOWER (CENTRAL),Monday,19,40.0,3.0,37.0
GRANGEGORMAN LOWER (CENTRAL),Monday,20,40.0,3.0,37.0
GRANGEGORMAN LOWER (CENTRAL),Monday,21,40.0,3.130434782608696,36.869565217391305
GRANGEGORMAN LOWER (CENTRAL),Monday,22,40.0,3.0,37.0
GRANGEGORMAN LOWER (CENTRAL),Monday,23,40.0,3.0,37.0
GRANGEGORMAN LOWER (CENTRAL),Saturday,0,40.0,4.0,36.0
GRANGEGORMAN LOWER (CENTRAL),Saturday,1,40.0,4.16,35.84
GRANGEGORMAN LOWER (CENTRAL),Saturday,2,40.0,3.84,36.16
GRANGEGORMAN LOWER (CENTRAL),Saturday,3,40.0,4.0,36.0
GRANGEGORMAN LOWER (CENTRAL),Saturday,4,40.0,4.0,36.0
GRANGEGORMAN LOWER (CENTRAL),Saturday,5,40.0,4.0,36.0
GRANGEGORMAN LOWER (CENTRAL),Saturday,6,40.0,4.0,36.0
GRANGEGORMAN LOWER (CENTRAL),Saturday,7,40.0,4.0,36.0
GRANGEGORMAN LOWER (CENTRAL),Saturday,8,40.0,4.0,36.0
GRANGEGORMAN LOWER (CENTRAL),Saturday,9,40.0,4.0,36.0
GRANGEGORMAN LOWER (CENTRAL),Saturday,10,40.0,4.0,36.0
GRANGEGORMAN LOWER (CENTRAL),Saturday,11,40.0,3.5652173913043477,36.43478260869565
GRANGEGORMAN LOWER (CENTRAL),Saturday,12,40.0,4.791666666666667,35.208333333333336
GRANGEGORMAN LOWER (CENTRAL),Saturday,13,40.0,3.3846153846153846,36.61538461538461
GRANGEGORMAN LOWER (CENTRAL),Saturday,14,40.0,2.6818181818181817,37.31818181818182
GRANGEGORMAN LOWER (CENTRAL),Saturday,15,40.0,2.3333333333333335,37.666666666666664
GRANGEGORMAN LOWER (CENTRAL),Saturday,16,40.0,2.0,38.0
GRANGEGORMAN LOWER (CENTRAL),Saturday,17,40.0,2.08,37.92
GRANGEGORMAN LOWER (CENTRAL),Saturday,18,40.0,2.0,38.0
GRANGEGORMAN LOWER (CENTRAL),Saturday,19,40.0,2.0,38.0
GRANGEGORMAN LOWER (CENTRAL),Saturday,20,40.0,2.0869565217391304,37.91304347826087
GRANGEGORMAN LOWER (CENTRAL),Saturday,21,40.0,1.9130434782608696,38.08695652173913
GRANGEGORMAN LOWER (CENTRAL),Saturday,22,40.0,2.0,38.0
GRANGEGORMAN LOWER (CENTRAL),Saturday,23,40.0,2.0,38.0
GRANGEGORMAN LOWER (CENTRAL),Sunday,0,40.0,2.0,38.0
GRANGEGORMAN LOWER (CENTRAL),Sunday,1,40.0,2.0,38.0
GRANGEGORMAN LOWER (CENTRAL),Sunday,2,40.0,2.0,38.0
GRANGEGORMAN LOWER (CENTRAL),Sunday,3,40.0,2.0,38.0
GRANGEGORMAN LOWER (CENTRAL),Sunday,4,40.0,2.0,38.0
GRANGEGORMAN LOWER (CENTRAL),Sunday,5,40.0,2.0,38.0
GRANGEGORMAN LOWER (CENTRAL),Sunday,6,40.0,2.0,38.0
GRANGEGORMAN LOWER (CENTRAL),Sunday,7,40.0,2.0,38.0
GRANGEGORMAN LOWER (CENTRAL),Sunday,8,40.0,2.0,38.0
GRANGEGORMAN LOWER (CENTRAL),Sunday,9,40.0,2.5217391304347827,37.47826086956522
GRANGEGORMAN LOWER (CENTRAL),Sunday,10,40.0,2.3333333333333335,37.666666666666664
GRANGEGORMAN LOWER (CENTRAL),Sunday,11,40.0,2.0,38.0
GRANGEGORMAN LOWER (CENTRAL),Sunday,12,40.0,2.0,38.0
GRANGEGORMAN LOWER (CENTRAL),Sunday,13,40.0,1.28,38.72
GRANGEGORMAN LOWER (CENTRAL),Sunday,14,40.0,0.4166666666666667,39.583333333333336
GRANGEGORMAN LOWER (CENTRAL),Sunday,15,40.0,0.0,40.0
GRANGEGORMAN LOWER (CENTRAL),Sunday,16,40.0,0.0,40.0
GRANGEGORMAN LOWER (CENTRAL),Sunday,17,40.0,0.0,40.0
GRANGEGORMAN LOWER (CENTRAL),Sunday,18,40.0,0.0,40.0
GRANGEGORMAN LOWER (CENTRAL),Sunday,19,40.0,0.0,40.0
GRANGEGORMAN LOWER (CENTRAL),Sunday,20,40.0,0.0,40.0
GRANGEGORMAN LOWER (CENTRAL),Sunday,21,40.0,0.0,40.0
GRANGEGORMAN LOWER (CENTRAL),Sunday,22,40.0,0.0,40.0
GRANGEGORMAN LOWER (CENTRAL),Sunday,23,40.0,0.0,40.0
GRANGEGORMAN LOWER (CENTRAL),Thursday,0,40.0,5.0,35.0
GRANGEGORMAN LOWER (CENTRAL),Thursday,1,40.0,5.2,34.8
GRANGEGORMAN LOWER (CENTRAL),Thursday,2,40.0,4.8,35.2
GRANGEGORMAN LOWER (CENTRAL),Thursday,3,40.0,5.0,35.0
GRANGEGORMAN LOWER (CENTRAL),Thursday,4,40.0,5.083333333333333,34.916666666666664
GRANGEGORMAN LOWER (CENTRAL),Thursday,5,40.0,5.5,34.5
GRANGEGORMAN LOWER (CENTRAL),Thursday,6,40.0,5.961538461538462,34.03846153846154
GRANGEGORMAN LOWER (CENTRAL),Thursday,7,40.0,6.681818181818182,33.31818181818182
